FONTE_STN_COD;ANO;MES_COD;UO_COD;FONTE_COD;RECEITA_COD
660;2023;1;4251;6;2413500102000
660;2023;1;4251;56;1321010101000
660;2023;1;4251;56;1716500199000
660;2023;1;4251;56;1922990199000
700;2023;1;1221;1;1321010101000
700;2023;1;1221;24;1321010101000
700;2023;1;1301;24;1321010101000
700;2023;1;1301;73;1321010101000
700;2023;1;1301;73;1717990115002
700;2023;1;1451;24;2414990120011
700;2023;1;1481;24;1321010101000
700;2023;1;2061;24;1321010101000
700;2023;1;2061;24;1717990111005
700;2023;1;2061;24;2414990115002
700;2023;1;2071;24;1321010101000
700;2023;1;2071;24;1717990106002
700;2023;1;2071;24;1717990106003
700;2023;1;2071;24;1922011101000
700;2023;1;2071;24;2414990108002
700;2023;1;2091;24;1321010101000
700;2023;1;2101;24;1321010101000
700;2023;1;2101;24;1717990111001
700;2023;1;2161;1;1321010101000
700;2023;1;2161;1;1717990105002
700;2023;1;2161;1;1717990116003
700;2023;1;2161;1;1922990199000
700;2023;1;2161;1;2414990107001
700;2023;1;2201;1;1321010101000
700;2023;1;2201;1;1717990109002
700;2023;1;2201;1;1922990199000
700;2023;1;2201;1;2414990111004
700;2023;1;2201;24;1321010101000
700;2023;1;2201;24;1717990109002
700;2023;1;2201;24;1717990111001
700;2023;1;2241;24;1321010101000
700;2023;1;2241;24;1717990116003
700;2023;1;2241;73;1321010101000
700;2023;1;2241;73;1717990116002
700;2023;1;2301;24;1321010101000
700;2023;1;2301;24;2414540103000
700;2023;1;2331;73;1321010101000
700;2023;1;2331;73;1717990106001
700;2023;1;2331;73;1922990199000
700;2023;1;2331;73;2414990108001
700;2023;1;2371;1;1321010101000
700;2023;1;2371;1;1717990105002
700;2023;1;2371;1;1922990199000
700;2023;1;2371;24;1321010101000
700;2023;1;2371;24;1717990105002
700;2023;1;2371;24;2414990107001
700;2023;1;2421;1;1321010101000
700;2023;1;2421;1;1717540101000
700;2023;1;2421;1;1922990199000
700;2023;1;2421;1;2414520104000
700;2023;1;2421;1;2414990107001
700;2023;1;2421;1;2414990107002
700;2023;1;2421;24;1321010101000
700;2023;1;2421;24;1717990105003
700;2023;1;2421;24;1717990105004
700;2023;1;2421;24;1717990105005
700;2023;1;2421;24;2414520104000
700;2023;1;2421;24;2414990107004
700;2023;1;3041;1;1321010101000
700;2023;1;3041;1;1717990105002
700;2023;1;3041;1;1717990105004
700;2023;1;3041;1;1922990199000
700;2023;1;3041;1;2414990107001
700;2023;1;3041;2;1321010101000
700;2023;1;3041;2;1717990105002
700;2023;1;3041;2;1922990199000
700;2023;1;3041;24;1321010101000
700;2023;1;3041;24;1717990105002
700;2023;1;3041;24;2414990107001
700;2023;1;3051;1;1321010101000
700;2023;1;3051;1;1922990199000
700;2023;1;3051;1;2414990107001
700;2023;1;3051;24;1321010101000
700;2023;1;3051;24;1717990105005
700;2023;1;3051;24;1717990105006
700;2023;1;3051;24;2414990107001
700;2023;1;3051;24;2414990107002
700;2023;1;4031;24;1321010101000
700;2023;1;4031;24;1717990102001
700;2023;1;9999;1;1321010101000
700;2023;1;9999;1;1717990111003
700;2023;1;9999;1;1717990111004
700;2023;1;9999;1;1717990120005
700;2023;1;9999;1;1922990199000
700;2023;1;9999;1;2414990107002
700;2023;1;9999;1;2414990111002
700;2023;1;9999;1;2414990113001
700;2023;1;9999;1;2414990115002
700;2023;1;9999;1;2414990120004
700;2023;1;9999;1;2414990120011
700;2023;1;9999;1;2419990113001
700;2023;1;9999;2;1321010101000
700;2023;1;9999;2;1922990199000
700;2023;1;9999;2;2414990120004
700;2023;1;9999;24;1321010101000
700;2023;1;9999;24;1717510102000
700;2023;1;9999;24;1717540101000
700;2023;1;9999;24;1717990105002
700;2023;1;9999;24;1717990111001
700;2023;1;9999;24;1717990111002
700;2023;1;9999;24;1717990111004
700;2023;1;9999;24;1717990120001
700;2023;1;9999;24;1717990120002
700;2023;1;9999;24;1717990120006
700;2023;1;9999;24;1717990120012
700;2023;1;9999;24;1922990199000
700;2023;1;9999;24;2414520102000
700;2023;1;9999;24;2414520104000
700;2023;1;9999;24;2414540102000
700;2023;1;9999;24;2414540103000
700;2023;1;9999;24;2414540104000
700;2023;1;9999;24;2414540105000
700;2023;1;9999;24;2414990107001
700;2023;1;9999;24;2414990111003
700;2023;1;9999;24;2414990113001
700;2023;1;9999;24;2414990113003
700;2023;1;9999;24;2414990120001
700;2023;1;9999;24;2414990120003
700;2023;1;9999;24;2414990120004
700;2023;1;9999;24;2414990120005
700;2023;1;9999;24;2414990120007
700;2023;1;9999;24;2414990120011
700;2023;1;9999;24;2414990120012
700;2023;1;9999;24;2414990120013
700;2023;1;9999;24;2419990118001
700;2023;1;9999;57;1321010101000
700;2023;1;9999;57;1719550101000
700;2023;1;9999;73;1321010101000
700;2023;1;9999;73;1717990115002
700;2023;1;9999;73;1717990120003
700;2023;1;9999;73;2414990120002
700;2023;2;1071;57;1321010101000
700;2023;2;1071;57;1719550101000
700;2023;2;1231;24;1321010101000
700;2023;2;1451;1;1321010101000
700;2023;2;1451;24;1321010101000
700;2023;2;1511;1;1321010101000
700;2023;2;1511;2;1321010101000
700;2023;2;1511;24;1321010101000
701;2023;1;9999;66;1321010101000
701;2023;1;9999;66;1724990123002
701;2023;1;9999;66;1724990123004
701;2023;1;9999;66;2422990120001
701;2023;1;9999;66;2422990120004
701;2023;1;9999;69;1321010101000
701;2023;1;9999;69;1724990123001
701;2023;1;9999;69;1724990123003
701;2023;1;9999;69;1724990123006
701;2023;1;9999;69;2422540103000
701;2023;1;9999;69;2422990120002
701;2023;1;9999;69;2422990120003
701;2023;1;9999;69;2422990120006
701;2023;2;1401;66;1321010101000
701;2023;2;2071;69;1321010101000
701;2023;2;2071;69;1922011101000
702;2023;1;1301;70;1321010101000
702;2023;1;2101;70;1321010101000
702;2023;1;2301;70;1321010101000
702;2023;1;2301;70;2432990117001
702;2023;1;3041;67;1321010101000
702;2023;1;3041;67;1732990108001
702;2023;1;3051;70;1321010101000
702;2023;1;3051;70;1732990108001
702;2023;1;3051;70;2432990107001
702;2023;1;4031;70;1321010101000
702;2023;1;4031;70;1732990105001
702;2023;1;9999;70;1321010101000
702;2023;1;9999;70;1732990123001
702;2023;1;9999;70;2432990122001
702;2023;1;9999;70;2432990124001
702;2023;2;1251;70;2432990122001
702;2023;2;1401;70;1321010101000
702;2023;2;1401;70;1732990123001
702;2023;2;1511;70;1321010101000
702;2023;2;1511;70;2432990122001
703;2023;1;1301;74;1321010101000
703;2023;1;2071;68;1321010101000
703;2023;1;2071;68;1741990109002
703;2023;1;2071;68;1922011101000
703;2023;1;2071;68;2441990109001
703;2023;1;2101;74;1321010101000
703;2023;1;9999;68;1321010101000
703;2023;1;9999;68;1741990123004
703;2023;1;9999;68;1741990123005
703;2023;1;9999;68;2432990122004
703;2023;1;9999;68;2441990123006
703;2023;1;9999;68;2441990123007
703;2023;1;9999;68;2441990123999
703;2023;1;9999;74;1321010101000
703;2023;1;9999;74;2441990107002
703;2023;1;9999;74;2441990115001
703;2023;2;1191;74;1321010101000
703;2023;2;1191;74;2441990107001
703;2023;2;1511;74;1321010101000
703;2023;2;9999;74;2441990107001
704;2023;1;9999;33;1712521101000
706;2023;1;9999;97;1321010101000
706;2023;1;9999;97;1719570101000
708;2023;1;9999;32;1712510101000
709;2023;1;9999;31;1321010101000
709;2023;1;9999;31;1712500101000
709;2023;1;9999;31;1922990199000
711;2023;1;1481;38;1719990115001
711;2023;1;9999;38;1719990115001
712;2023;1;4141;57;1321010101000
712;2023;1;4141;57;1719530101000
712;2023;1;4141;57;2419990123001
713;2023;1;4691;57;1321010101000
713;2023;1;4691;57;1719530101000
713;2023;1;4691;57;2419990123002
714;2023;1;4701;57;1321010101000
714;2023;1;4701;57;1719990125001
717;2023;1;1301;57;1321010101000
749;2023;1;2061;45;1741990127999
749;2023;1;2091;45;1321010101000
749;2023;1;2091;45;1741990146999
749;2023;1;2201;45;1321010101000
749;2023;1;4091;45;1741990141999
749;2023;1;4091;45;1791990114000
749;2023;1;4601;45;1741990141999
749;2023;1;4601;45;1791990114000
749;2023;1;9999;9;1321010101000
749;2023;1;9999;9;1741990150999
749;2023;1;9999;9;2441990150999
749;2023;1;9999;45;1321010101000
749;2023;1;9999;45;1741990141999
749;2023;1;9999;45;1741990150999
749;2023;1;9999;45;1791990123000
749;2023;1;9999;45;2441990150999
749;2023;1;9999;45;2491990123000
749;2023;1;9999;46;1321010101000
749;2023;2;2171;45;1321010101000
750;2023;1;2301;51;1321010101000
750;2023;1;9999;51;1711540101000
750;2023;1;9999;51;1711540102000
750;2023;1;9999;51;9711540102000
752;2023;1;1911;82;1911010103001
752;2023;1;1911;82;1911010103003
752;2023;1;4381;83;1911010103002
752;2023;1;4381;83;1911010103003
752;2023;1;9999;82;1911010103001
752;2023;1;9999;82;1911010103003
753;2023;1;2091;52;1121040103000
753;2023;1;2091;52;1121040203000
753;2023;1;2091;52;1121040303000
753;2023;1;2091;52;1121040403000
753;2023;1;2091;52;1922990199000
753;2023;1;2091;91;1121040104000
753;2023;1;2091;91;1121040109000
753;2023;1;2101;26;1121040101000
753;2023;1;2101;26;1121040201000
753;2023;1;2101;26;1121040301000
753;2023;1;2101;26;1922990199000
753;2023;1;2101;52;1121040103000
753;2023;1;2101;52;1121040303000
753;2023;1;2101;52;1121040403000
753;2023;1;2101;52;1922990199000
753;2023;1;2101;91;1121040105000
753;2023;1;2101;91;1121040106000
753;2023;1;2101;91;1121040107000
753;2023;1;2101;91;1121040109000
753;2023;1;2101;91;1922990199000
753;2023;1;2241;91;1121040104000
753;2023;1;2241;91;1121040108000
753;2023;1;2241;91;1121040109000
753;2023;1;2241;91;1922990199000
753;2023;1;2301;91;1122010101001
753;2023;1;2301;91;1122010101006
753;2023;1;2301;91;1122010104000
753;2023;1;2301;91;1122010201006
753;2023;1;2301;91;1122010301006
753;2023;1;2301;91;1122010401006
753;2023;1;2371;91;1122010101003
753;2023;1;2371;91;1321010101000
753;2023;1;2371;91;1922990199000
753;2023;1;2441;59;1121010104000
753;2023;1;2441;59;1922990199000
753;2023;1;4711;52;1922990199000
753;2023;1;9999;27;1121010101001
753;2023;1;9999;27;1121010101002
753;2023;1;9999;27;1121010101003
753;2023;1;9999;27;1121010101004
753;2023;1;9999;27;1121010101006
753;2023;1;9999;27;1121010201001
753;2023;1;9999;27;1121010201003
753;2023;1;9999;27;1121010201004
753;2023;1;9999;27;1121010301001
753;2023;1;9999;27;1121010301002
753;2023;1;9999;27;1121010301003
753;2023;1;9999;27;1121010401002
753;2023;1;9999;27;1121010401003
753;2023;1;9999;27;1922990199000
753;2023;1;9999;29;1121040107000
753;2023;1;9999;29;1122010101002
753;2023;1;9999;29;1122010101004
753;2023;1;9999;29;1122010101005
753;2023;1;9999;29;1122010101011
753;2023;1;9999;29;1122010201002
753;2023;1;9999;29;1122010201004
753;2023;1;9999;53;1121010101005
753;2023;1;9999;53;1121010201005
753;2023;1;9999;53;1121010301005
753;2023;1;9999;53;1121010401005
753;2023;1;9999;72;1121040102000
753;2023;1;9999;72;1121040202000
753;2023;1;9999;72;1121040302000
753;2023;1;9999;72;1121040402000
753;2023;1;9999;72;1922990199000
753;2023;1;9999;94;1121040101000
753;2023;2;9999;72;1321010101000
754;2023;1;1911;25;1321010101000
754;2023;1;9999;25;1321010101000
754;2023;1;9999;25;1922063199000
754;2023;1;9999;25;2119990103004
754;2023;1;9999;25;2129990103001
754;2023;2;9999;25;1922063299000
755;2023;1;9999;48;1321010101000
755;2023;1;9999;48;2211020104000
755;2023;1;9999;48;2211020105000
755;2023;1;9999;48;2211020199000
755;2023;1;9999;48;2213010101000
755;2023;1;9999;48;2221010101000
756;2023;1;2011;47;2213010101000
756;2023;1;2091;47;2213010101000
756;2023;1;2101;47;2213010101000
756;2023;1;2121;47;2213010101000
756;2023;1;2181;47;2213010101000
756;2023;1;2241;47;2213010101000
756;2023;1;2271;47;2213010101000
756;2023;1;2281;47;2213010101000
756;2023;1;2301;47;2213010101000
756;2023;1;2301;47;2221010101000
756;2023;1;2321;47;2213010101000
756;2023;1;2371;47;2213010101000
756;2023;1;4031;47;2213010101000
756;2023;1;9999;47;1321010101000
756;2023;1;9999;47;2213010101000
756;2023;2;1091;47;1321010101000
756;2023;2;2261;47;2213010101000
759;2023;1;4031;61;1611010123003
759;2023;1;4141;39;1911080101000
759;2023;1;4331;59;1739990111001
759;2023;1;4331;59;1999992299000
759;2023;1;4341;61;1911010112000
759;2023;1;4381;54;1121010103000
759;2023;1;4381;54;1121010203000
759;2023;1;4421;39;1911080101000
759;2023;1;4491;59;1999992199000
759;2023;1;9999;71;1114502101000
759;2023;1;9999;71;1114502201000
759;2023;1;9999;71;1114502301000
759;2023;1;9999;71;1114502401000
759;2023;1;9999;71;1922990199000
759;2023;2;9999;71;1321010101000
760;2023;1;4031;77;1121010102000
760;2023;1;4031;77;1121010202000
760;2023;1;4031;77;1121010302000
760;2023;1;4031;77;1121010402000
760;2023;1;4031;77;1122020101000
760;2023;1;4031;77;1122020102000
760;2023;1;4031;77;1122020103000
760;2023;1;4031;77;1122020201000
760;2023;1;4031;77;1122020202000
760;2023;1;4031;77;1122020203000
760;2023;1;4031;77;1122020301000
760;2023;1;4031;77;1122020302000
760;2023;1;4031;77;1122020303000
760;2023;1;4031;77;1122020401000
760;2023;1;4031;77;1122020402000
760;2023;1;4031;77;1122020403000
760;2023;1;4031;77;1911080101000
760;2023;1;4031;77;1911080301000
760;2023;1;4031;77;1911080401000
760;2023;1;4031;77;1911090199000
760;2023;1;4031;77;1921990199000
760;2023;1;4031;77;1922990199000
760;2023;1;4031;77;1999992199000
760;2023;2;4031;77;1911090399000
799;2023;1;1231;59;1349010103000
799;2023;1;1371;59;1921990101000
799;2023;1;1911;20;1112510102000
799;2023;1;1911;20;1112510202000
799;2023;1;1911;20;1112510302000
799;2023;1;1911;20;1114501102000
799;2023;1;1911;20;1114501202000
799;2023;1;1911;20;1114501302000
799;2023;1;1911;20;9112510102000
799;2023;1;1911;20;9112510202000
799;2023;1;1911;20;9112510302000
799;2023;1;1911;20;9114501102000
799;2023;1;1911;20;9114501202000
799;2023;1;1911;20;9114501302000
799;2023;1;1911;23;1112510103000
799;2023;1;1911;23;1112510203000
799;2023;1;1911;23;1112510303000
799;2023;1;1911;23;1112520102000
799;2023;1;1911;23;1112520202000
799;2023;1;1911;23;1112520302000
799;2023;1;1911;23;1114501103000
799;2023;1;1911;23;1114501203000
799;2023;1;1911;23;1114501303000
799;2023;1;1911;23;1114502102000
799;2023;1;1911;23;1114502202000
799;2023;1;1911;23;1114502302000
799;2023;1;1911;23;1114502402000
799;2023;1;1911;23;9112510103000
799;2023;1;1911;23;9112510203000
799;2023;1;1911;23;9112510303000
799;2023;1;1911;23;9112520102000
799;2023;1;1911;23;9112520202000
799;2023;1;1911;23;9112520302000
799;2023;1;1911;23;9114501103000
799;2023;1;1911;23;9114501203000
799;2023;1;1911;23;9114501303000
799;2023;1;1911;23;9114502102000
799;2023;1;1911;23;9114502202000
799;2023;1;1911;23;9114502302000
799;2023;1;1911;23;9114502402000
799;2023;1;2011;49;1922990199000
799;2023;1;2011;49;7219991101001
799;2023;1;2011;49;7219991101002
799;2023;1;2011;49;7219991101003
799;2023;1;2011;49;7219991101004
799;2023;1;2011;49;7219991101005
799;2023;1;2011;49;7219991101006
799;2023;1;2011;49;7219991101007
799;2023;1;2011;50;1219991102001
799;2023;1;2011;50;1219991102002
799;2023;1;2011;50;1219991102004
799;2023;1;2011;50;1219991102005
799;2023;1;2011;50;1219991102006
799;2023;1;2011;50;1219991102007
799;2023;1;2011;50;1911090199000
799;2023;1;2011;50;1922990199000
799;2023;1;2101;61;1349010101000
799;2023;1;2101;61;1349010102000
799;2023;1;2101;61;1349010199000
799;2023;1;2101;61;1611010118000
799;2023;1;2101;61;1922990199000
799;2023;1;2121;49;7215532101000
799;2023;1;2121;49;7219991103051
799;2023;1;2121;50;1215521103000
799;2023;1;2121;50;1219991103001
799;2023;1;2121;50;1219991103002
799;2023;1;2121;50;7219991103051
799;2023;1;2241;61;1345010101000
799;2023;1;2241;61;1345010301000
799;2023;1;2361;60;1219991104001
799;2023;1;2361;60;1219991104002
799;2023;1;2361;60;1219991104003
799;2023;1;2361;60;1219991104052
799;2023;1;2361;60;1311011101000
799;2023;1;2361;60;1321040101000
799;2023;1;2361;60;1321040102000
799;2023;1;2361;60;1322010102000
799;2023;1;2361;60;1641010101000
799;2023;1;2361;60;1641010199000
799;2023;1;2361;60;1922990199000
799;2023;1;2361;60;1999992199000
799;2023;1;2361;60;2999990101000
799;2023;1;2361;60;2999990199000
799;2023;1;2361;60;7219991104051
799;2023;1;2361;60;7999992105000
799;2023;1;4111;61;1641010101000
799;2023;1;4111;61;2311071199000
799;2023;1;9999;20;1112510102000
799;2023;1;9999;20;1112510202000
799;2023;1;9999;20;1112510302000
799;2023;1;9999;20;1114501102000
799;2023;1;9999;20;1114501202000
799;2023;1;9999;20;1114501302000
799;2023;1;9999;20;1711530102000
799;2023;1;9999;20;9112510102000
799;2023;1;9999;20;9112510202000
799;2023;1;9999;20;9112510302000
799;2023;1;9999;20;9114501102000
799;2023;1;9999;20;9114501202000
799;2023;1;9999;20;9114501302000
799;2023;1;9999;20;9711530102000
799;2023;1;9999;23;1112510103000
799;2023;1;9999;23;1112510203000
799;2023;1;9999;23;1112510303000
799;2023;1;9999;23;1112520102000
799;2023;1;9999;23;1112520202000
799;2023;1;9999;23;1112520302000
799;2023;1;9999;23;1114501103000
799;2023;1;9999;23;1114501203000
799;2023;1;9999;23;1114501303000
799;2023;1;9999;23;1114502102000
799;2023;1;9999;23;1114502202000
799;2023;1;9999;23;1114502302000
799;2023;1;9999;23;1114502402000
799;2023;1;9999;23;1711500102000
799;2023;1;9999;23;1711530103000
799;2023;1;9999;23;9112510103000
799;2023;1;9999;23;9112510203000
799;2023;1;9999;23;9112510303000
799;2023;1;9999;23;9112520102000
799;2023;1;9999;23;9112520202000
799;2023;1;9999;23;9112520302000
799;2023;1;9999;23;9114501103000
799;2023;1;9999;23;9114501203000
799;2023;1;9999;23;9114501303000
799;2023;1;9999;23;9114502102000
799;2023;1;9999;23;9114502202000
799;2023;1;9999;23;9114502302000
799;2023;1;9999;23;9114502402000
799;2023;1;9999;23;9711500102000
799;2023;1;9999;23;9711530103000
799;2023;1;9999;40;1641010101000
799;2023;1;9999;40;2311071199000
799;2023;1;9999;59;1332040101000
799;2023;1;9999;59;1349010103000
799;2023;1;9999;59;1921990101000
799;2023;1;9999;61;1411010102001
799;2023;1;9999;61;1511010101005
799;2023;2;1451;61;1511010101005
799;2023;2;2121;49;7215531101000
799;2023;2;9999;20;1719620102000
799;2023;2;9999;20;9719620102000
799;2023;2;9999;23;1719620103000
799;2023;2;9999;23;9719620103000
799;2023;2;9999;59;1321010101000
801;2023;1;4711;42;7215021101001
801;2023;1;4711;42;7215021101002
801;2023;1;4711;42;7215021102001
801;2023;1;4711;42;7215021103001
801;2023;1;4711;42;7215021104001
801;2023;1;4711;42;7215021105001
801;2023;1;4711;42;7215021106001
801;2023;1;4711;42;7215021107001
801;2023;1;4711;43;1215011101000
801;2023;1;4711;43;1215011102000
801;2023;1;4711;43;1215011103000
801;2023;1;4711;43;1215011104000
801;2023;1;4711;43;1215011105000
801;2023;1;4711;43;1215011106000
801;2023;1;4711;43;1215011107000
801;2023;1;4711;43;1215011199001
801;2023;1;4711;43;1215012101000
801;2023;1;4711;43;1215012102000
801;2023;1;4711;43;1215012103000
801;2023;1;4711;43;1215012104000
801;2023;1;4711;43;1215012105000
801;2023;1;4711;43;1215012106000
801;2023;1;4711;43;1215012107000
801;2023;1;4711;43;1215013101000
801;2023;1;4711;43;1215013102000
801;2023;1;4711;43;1215013104000
801;2023;1;4711;43;1215013105000
801;2023;1;4711;43;1215013106000
801;2023;1;4711;43;1215014101000
801;2023;1;4711;43;1215015101000
801;2023;1;4711;44;1999030101000
801;2023;1;4711;61;1219991399000
801;2023;1;4711;61;1219991499000
801;2023;1;4711;61;1321040101000
801;2023;1;4711;61;1321040102000
801;2023;1;4711;61;1922990199000
803;2023;1;9999;78;1215521104000
803;2023;1;9999;78;1215522104000
803;2023;1;9999;78;1215523104000
899;2023;1;1301;59;1321010101000
899;2023;1;2371;95;1922990199000
899;2023;1;4291;95;1922990199000
899;2023;1;9999;95;1321010101000
899;2023;1;9999;95;2999990102000
899;2023;1;9999;95;2999990103000
